1.054900074005126953e+01,1.034200096130371094e+01,1.019400024414062500e+01,1.101400089263916016e+01,9.015000343322753906e+00,1.079400062561035156e+01,9.226000785827636719e+00,9.564000129699707031e+00,9.684000015258789062e+00,1.106800079345703125e+01
8.762000083923339844e+00,1.110900020599365234e+01,1.021500015258789062e+01,9.639000892639160156e+00,9.923000335693359375e+00,1.046100044250488281e+01,1.152800083160400391e+01,1.062200069427490234e+01,8.920000076293945312e+00,1.085400009155273438e+01
1.132200050354003906e+01,8.269000053405761719e+00,9.827000617980957031e+00,9.483000755310058594e+00,8.844000816345214844e+00,1.050100040435791016e+01,9.067000389099121094e+00,9.339000701904296875e+00,7.902000427246093750e+00,8.686000823974609375e+00
1.013200092315673828e+01,9.777000427246093750e+00,6.912000179290771484e+00,1.034400081634521484e+01,1.027700042724609375e+01,8.906000137329101562e+00,1.091600036621093750e+01,1.071400070190429688e+01,1.011600017547607422e+01,1.125700092315673828e+01
1.035600090026855469e+01,9.958000183105468750e+00,9.399000167846679688e+00,1.028200054168701172e+01,1.223600101470947266e+01,1.100100040435791016e+01,9.891000747680664062e+00,1.257000064849853516e+01,1.044800090789794922e+01,1.099000072479248047e+01
1.157800102233886719e+01,9.588000297546386719e+00,8.282000541687011719e+00,1.004800033569335938e+01,8.910000801086425781e+00,8.817000389099121094e+00,1.139300060272216797e+01,9.325000762939453125e+00,9.782999992370605469e+00,9.028000831604003906e+00
1.101900005340576172e+01,9.318000793457031250e+00,9.082000732421875000e+00,1.083100032806396484e+01,9.517000198364257812e+00,9.675000190734863281e+00,9.686000823974609375e+00,8.753000259399414062e+00,8.270000457763671875e+00,1.122200012207031250e+01
1.083200073242187500e+01,9.857000350952148438e+00,8.772000312805175781e+00,8.638000488281250000e+00,1.079500007629394531e+01,1.083100032806396484e+01,1.140500068664550781e+01,9.064000129699707031e+00,1.080000019073486328e+01,1.012800025939941406e+01
1.051800060272216797e+01,9.756000518798828125e+00,8.925000190734863281e+00,1.037700080871582031e+01,1.008400058746337891e+01,8.173000335693359375e+00,9.782000541687011719e+00,9.638000488281250000e+00,1.070100021362304688e+01,8.880000114440917969e+00
9.938000679016113281e+00,1.120500087738037109e+01,9.993000030517578125e+00,8.743000030517578125e+00,1.117400074005126953e+01,9.974000930786132812e+00,9.475000381469726562e+00,9.913000106811523438e+00,8.989000320434570312e+00,8.902000427246093750e+00
9.086000442504882812e+00,1.122700023651123047e+01,8.543000221252441406e+00,9.764000892639160156e+00,9.752000808715820312e+00,9.762000083923339844e+00,1.035500049591064453e+01,9.788000106811523438e+00,1.037900066375732422e+01,1.011000061035156250e+01
1.086600017547607422e+01,1.057800006866455078e+01,9.279000282287597656e+00,9.903000831604003906e+00,1.082000064849853516e+01,9.212000846862792969e+00,1.004900074005126953e+01,1.002400016784667969e+01,1.028100013732910156e+01,9.568000793457031250e+00
1.078800010681152344e+01,1.069100093841552734e+01,9.136000633239746094e+00,1.185600090026855469e+01,8.860000610351562500e+00,8.179000854492187500e+00,9.573000907897949219e+00,9.777000427246093750e+00,9.072999954223632812e+00,1.087600040435791016e+01
9.757000923156738281e+00,8.350000381469726562e+00,9.866000175476074219e+00,1.121100044250488281e+01,1.017600059509277344e+01,1.096600055694580078e+01,1.047800064086914062e+01,1.045700073242187500e+01,1.048100090026855469e+01,1.021700096130371094e+01
9.871000289916992188e+00,1.103600025177001953e+01,8.387000083923339844e+00,1.170100021362304688e+01,1.029700088500976562e+01,8.995000839233398438e+00,1.078000068664550781e+01,1.043600082397460938e+01,1.006200027465820312e+01,9.777000427246093750e+00
9.051000595092773438e+00,9.404000282287597656e+00,9.893000602722167969e+00,9.028000831604003906e+00,1.060500049591064453e+01,9.845000267028808594e+00,8.892000198364257812e+00,8.394000053405761719e+00,8.900000572204589844e+00,1.097000026702880859e+01
1.149100017547607422e+01,9.459000587463378906e+00,1.078800010681152344e+01,1.131000041961669922e+01,1.032200050354003906e+01,9.887000083923339844e+00,9.233000755310058594e+00,1.052100086212158203e+01,1.133100032806396484e+01,1.092000007629394531e+01
1.038200092315673828e+01,1.153900051116943359e+01,1.031000041961669922e+01,9.496000289916992188e+00,9.912000656127929688e+00,1.037800025939941406e+01,1.107500076293945312e+01,1.113800048828125000e+01,9.454000473022460938e+00,1.101600074768066406e+01
1.038000011444091797e+01,1.098500061035156250e+01,9.821000099182128906e+00,7.271000385284423828e+00,9.964000701904296875e+00,1.027700042724609375e+01,7.871000289916992188e+00,9.966000556945800781e+00,8.825000762939453125e+00,1.058600044250488281e+01
9.890000343322753906e+00,1.030800056457519531e+01,8.406000137329101562e+00,9.614000320434570312e+00,1.022300052642822266e+01,8.780000686645507812e+00,9.375000000000000000e+00,9.262000083923339844e+00,1.000800037384033203e+01,1.045500087738037109e+01
8.519000053405761719e+00,9.883000373840332031e+00,1.141800022125244141e+01,1.201000022888183594e+01,1.101300048828125000e+01,1.095800018310546875e+01,1.043500041961669922e+01,1.011800003051757812e+01,1.035100078582763672e+01,9.729000091552734375e+00
9.717000007629394531e+00,1.055600070953369141e+01,1.209900093078613281e+01,1.182000064849853516e+01,1.009800052642822266e+01,1.001700019836425781e+01,9.106000900268554688e+00,9.875000000000000000e+00,9.410000801086425781e+00,9.729000091552734375e+00
1.048500061035156250e+01,9.390000343322753906e+00,8.544000625610351562e+00,1.017900085449218750e+01,1.010400009155273438e+01,1.199400043487548828e+01,9.471000671386718750e+00,1.044200038909912109e+01,9.025000572204589844e+00,9.424000740051269531e+00
1.015700054168701172e+01,8.732000350952148438e+00,1.206000041961669922e+01,9.210000038146972656e+00,9.108000755310058594e+00,1.189800071716308594e+01,1.135500049591064453e+01,8.848000526428222656e+00,9.781000137329101562e+00,9.479000091552734375e+00
9.607000350952148438e+00,9.733000755310058594e+00,1.113000011444091797e+01,9.184000015258789062e+00,1.007100009918212891e+01,1.051900005340576172e+01,9.755000114440917969e+00,9.961000442504882812e+00,1.116400051116943359e+01,1.111400032043457031e+01
7.700000286102294922e+00,1.163800048828125000e+01,8.873000144958496094e+00,9.447000503540039062e+00,9.282000541687011719e+00,1.018500041961669922e+01,1.066000080108642578e+01,9.852000236511230469e+00,1.110900020599365234e+01,9.001000404357910156e+00
9.511000633239746094e+00,1.067800045013427734e+01,8.214000701904296875e+00,1.074800014495849609e+01,1.144000053405761719e+01,8.273000717163085938e+00,8.299000740051269531e+00,8.704000473022460938e+00,1.076600074768066406e+01,1.068300056457519531e+01
1.001100063323974609e+01,1.021200084686279297e+01,9.715000152587890625e+00,1.015600013732910156e+01,1.159700012207031250e+01,1.015000057220458984e+01,1.075400066375732422e+01,9.755000114440917969e+00,8.761000633239746094e+00,9.361000061035156250e+00
1.057500076293945312e+01,9.845000267028808594e+00,8.884000778198242188e+00,9.440999984741210938e+00,1.015900039672851562e+01,1.082100009918212891e+01,9.701000213623046875e+00,9.514000892639160156e+00,1.054300022125244141e+01,1.175200080871582031e+01
9.343000411987304688e+00,1.015500068664550781e+01,1.045200061798095703e+01,1.055200004577636719e+01,9.218000411987304688e+00,9.944000244140625000e+00,1.087500095367431641e+01,1.036300086975097656e+01,1.054900074005126953e+01,1.018500041961669922e+01
9.398000717163085938e+00,9.182000160217285156e+00,1.221300029754638672e+01,1.033900070190429688e+01,8.745000839233398438e+00,8.702000617980957031e+00,1.163700008392333984e+01,1.127300071716308594e+01,1.182800102233886719e+01,9.335000038146972656e+00
9.946000099182128906e+00,1.082300090789794922e+01,9.144000053405761719e+00,8.965000152587890625e+00,9.954000473022460938e+00,1.000700092315673828e+01,8.978000640869140625e+00,9.207000732421875000e+00,1.024000072479248047e+01,1.237700080871582031e+01
8.809000015258789062e+00,9.982000350952148438e+00,1.065000057220458984e+01,8.795000076293945312e+00,8.924000740051269531e+00,9.816000938415527344e+00,1.066700077056884766e+01,8.659000396728515625e+00,9.942000389099121094e+00,1.104900074005126953e+01
1.010300064086914062e+01,9.170000076293945312e+00,9.088000297546386719e+00,1.181500053405761719e+01,1.129100036621093750e+01,1.059100055694580078e+01,9.246000289916992188e+00,9.666000366210937500e+00,1.103200054168701172e+01,9.974000930786132812e+00
1.036000061035156250e+01,9.072000503540039062e+00,9.452000617980957031e+00,1.057100009918212891e+01,9.236000061035156250e+00,9.540000915527343750e+00,9.685000419616699219e+00,1.154900074005126953e+01,9.695000648498535156e+00,1.252900028228759766e+01
1.214500045776367188e+01,9.395000457763671875e+00,7.583000183105468750e+00,1.143100070953369141e+01,1.126600074768066406e+01,1.004100036621093750e+01,1.065900039672851562e+01,7.024000167846679688e+00,1.210000038146972656e+01,9.977000236511230469e+00
9.973000526428222656e+00,1.030100059509277344e+01,9.134000778198242188e+00,9.704000473022460938e+00,1.019700050354003906e+01,8.855999946594238281e+00,9.845000267028808594e+00,9.478000640869140625e+00,8.376000404357910156e+00,1.071400070190429688e+01
1.038600063323974609e+01,1.078100013732910156e+01,1.013600063323974609e+01,1.041500091552734375e+01,9.203000068664550781e+00,1.100700092315673828e+01,8.210000038146972656e+00,8.962000846862792969e+00,1.147700023651123047e+01,1.216400051116943359e+01
9.569000244140625000e+00,9.949000358581542969e+00,1.127500057220458984e+01,1.050600051879882812e+01,9.178000450134277344e+00,9.688000679016113281e+00,1.183700084686279297e+01,9.125000000000000000e+00,1.043500041961669922e+01,9.122000694274902344e+00
9.325000762939453125e+00,8.325000762939453125e+00,1.025500011444091797e+01,7.669000148773193359e+00,1.120000076293945312e+01,1.045400047302246094e+01,1.037000083923339844e+01,9.425000190734863281e+00,9.246000289916992188e+00,9.834000587463378906e+00
1.059900093078613281e+01,9.140000343322753906e+00,9.440999984741210938e+00,1.085800075531005859e+01,1.048000049591064453e+01,9.143000602722167969e+00,9.402000427246093750e+00,1.050900077819824219e+01,1.114000034332275391e+01,9.900000572204589844e+00
9.417000770568847656e+00,1.092200088500976562e+01,1.006300067901611328e+01,9.317000389099121094e+00,9.919000625610351562e+00,1.145400047302246094e+01,9.108000755310058594e+00,9.765000343322753906e+00,8.122000694274902344e+00,9.610000610351562500e+00
1.040600013732910156e+01,9.710000038146972656e+00,9.345000267028808594e+00,1.092900085449218750e+01,9.578000068664550781e+00,9.192000389099121094e+00,1.010800075531005859e+01,1.021200084686279297e+01,1.068000030517578125e+01,9.335000038146972656e+00
9.776000022888183594e+00,8.729000091552734375e+00,9.703000068664550781e+00,1.034200096130371094e+01,8.930000305175781250e+00,9.157999992370605469e+00,9.470000267028808594e+00,8.725000381469726562e+00,9.355000495910644531e+00,9.023000717163085938e+00
9.407000541687011719e+00,1.096600055694580078e+01,1.042400074005126953e+01,9.936000823974609375e+00,8.685000419616699219e+00,9.242000579833984375e+00,1.039900016784667969e+01,1.036400032043457031e+01,1.072300052642822266e+01,1.130100059509277344e+01
9.989000320434570312e+00,9.510000228881835938e+00,9.121000289916992188e+00,1.028500080108642578e+01,9.796000480651855469e+00,9.757000923156738281e+00,1.023900032043457031e+01,1.171900081634521484e+01,1.043700027465820312e+01,9.054000854492187500e+00
1.099500083923339844e+01,8.295000076293945312e+00,9.528000831604003906e+00,8.943000793457031250e+00,9.326000213623046875e+00,9.821000099182128906e+00,9.445000648498535156e+00,9.941000938415527344e+00,9.567000389099121094e+00,9.131999969482421875e+00
9.395000457763671875e+00,1.001900005340576172e+01,1.097400093078613281e+01,9.401000022888183594e+00,9.387000083923339844e+00,9.212000846862792969e+00,9.848000526428222656e+00,9.214000701904296875e+00,1.060700035095214844e+01,9.708000183105468750e+00
9.828000068664550781e+00,1.077500057220458984e+01,9.405000686645507812e+00,7.930000305175781250e+00,1.043700027465820312e+01,9.880000114440917969e+00,1.033700084686279297e+01,8.870000839233398438e+00,9.690999984741210938e+00,1.210000038146972656e+01
1.134900093078613281e+01,1.073200035095214844e+01,9.056000709533691406e+00,1.004800033569335938e+01,1.137400054931640625e+01,9.451000213623046875e+00,9.857000350952148438e+00,1.009700012207031250e+01,9.838000297546386719e+00,7.447000503540039062e+00
1.030900001525878906e+01,1.019000053405761719e+01,9.889000892639160156e+00,8.715000152587890625e+00,1.104900074005126953e+01,9.201000213623046875e+00,9.652000427246093750e+00,1.102000045776367188e+01,8.308000564575195312e+00,1.114800071716308594e+01
9.072999954223632812e+00,9.902000427246093750e+00,1.023600006103515625e+01,1.084300041198730469e+01,1.005500030517578125e+01,9.595000267028808594e+00,1.053800010681152344e+01,8.950000762939453125e+00,9.952000617980957031e+00,9.816000938415527344e+00
9.211000442504882812e+00,1.050100040435791016e+01,8.965000152587890625e+00,1.103800010681152344e+01,1.062400054931640625e+01,9.926000595092773438e+00,8.098000526428222656e+00,8.723000526428222656e+00,8.846000671386718750e+00,1.085800075531005859e+01
8.321000099182128906e+00,9.256000518798828125e+00,1.034500026702880859e+01,9.847000122070312500e+00,8.973000526428222656e+00,1.116700077056884766e+01,1.131500053405761719e+01,9.888000488281250000e+00,9.394000053405761719e+00,9.255000114440917969e+00
9.122000694274902344e+00,9.461000442504882812e+00,9.114000320434570312e+00,1.048500061035156250e+01,9.996000289916992188e+00,1.094200038909912109e+01,8.105000495910644531e+00,9.455000877380371094e+00,1.073700046539306641e+01,1.094500064849853516e+01
1.001900005340576172e+01,9.823000907897949219e+00,9.719000816345214844e+00,1.053500080108642578e+01,1.018100070953369141e+01,1.058700084686279297e+01,1.037000083923339844e+01,1.018500041961669922e+01,9.797000885009765625e+00,9.925000190734863281e+00
8.890000343322753906e+00,1.107700061798095703e+01,1.055600070953369141e+01,1.263300037384033203e+01,9.670000076293945312e+00,9.428000450134277344e+00,7.702000141143798828e+00,1.107200050354003906e+01,1.113800048828125000e+01,9.319000244140625000e+00
1.089400005340576172e+01,1.009700012207031250e+01,1.065200042724609375e+01,9.415000915527343750e+00,9.327000617980957031e+00,8.352000236511230469e+00,8.909000396728515625e+00,1.103300094604492188e+01,9.521000862121582031e+00,1.013700008392333984e+01
1.046200084686279297e+01,9.596000671386718750e+00,1.072600078582763672e+01,1.274700069427490234e+01,1.028200054168701172e+01,1.005900001525878906e+01,1.060800075531005859e+01,1.008700084686279297e+01,1.129800033569335938e+01,9.037000656127929688e+00
9.857000350952148438e+00,9.841000556945800781e+00,8.194000244140625000e+00,1.076700019836425781e+01,7.616000175476074219e+00,1.186200046539306641e+01,9.155000686645507812e+00,1.162800025939941406e+01,1.053600025177001953e+01,1.023900032043457031e+01
8.688000679016113281e+00,1.073600006103515625e+01,9.243000030517578125e+00,1.272400093078613281e+01,7.729000568389892578e+00,8.759000778198242188e+00,9.699000358581542969e+00,9.880000114440917969e+00,9.500000000000000000e+00,1.213900089263916016e+01
9.940000534057617188e+00,9.493000030517578125e+00,1.061900043487548828e+01,1.090400028228759766e+01,9.446000099182128906e+00,9.824000358581542969e+00,1.007000064849853516e+01,9.804000854492187500e+00,1.066600036621093750e+01,1.040700054168701172e+01
1.129500007629394531e+01,9.285000801086425781e+00,1.126200008392333984e+01,9.781000137329101562e+00,1.004200077056884766e+01,9.698000907897949219e+00,8.921000480651855469e+00,1.104500007629394531e+01,9.501000404357910156e+00,1.134000015258789062e+01
9.223999977111816406e+00,9.277000427246093750e+00,9.999000549316406250e+00,1.027800083160400391e+01,9.115000724792480469e+00,1.236600017547607422e+01,9.654000282287597656e+00,9.957000732421875000e+00,1.053600025177001953e+01,1.062200069427490234e+01
